id,title,context_tweet,text,pred_cot,gpt_regionalisms,dict_regionalisms,has_regionalisms,CHECK,Notas,
358055,Familiares y barras de Quilmes despidieron al ladrón asesinado por el jubilado en un polémico cortejo,El polémico cortejo del ladrón asesinado por el jubilado en Quilmes https://t.co/bKtIOJ6n4m https://t.co/6UvBqDXS41,"@usuario Unas buenas molotov y unas cuantas balas para los que escapen, en medio de ese velorio pagano y de una se reunen con satanas los hijos de puta.","La expresión ""quemar molotov"" es de carácter regional en Argentina y se refiere al acto de lanzar bombas Molotov. La respuesta final es sí.",['quemar molotov'],['bala'],TRUE,0,,
366225,"Sergio Berni advierte que la inseguridad seguirá creciendo ""porque la crisis es igual o peor que la del 2001""","Sergio Berni advierte que la inseguridad seguirá creciendo ""porque la crisis es igual o peor que la del 2001"" https://t.co/EWz1upuy1b",@usuario Será cuestión de ir comprando el arma y muchas balas...,"La expresión ""ir comprando el arma y muchas balas"" no es un término regional del español de Argentina, es una expresión más generalizada que se entiende en diversos contextos. La respuesta final es no.",[],['bala'],TRUE,0,,
403660,Villa Mascardi: impresionante operativo con tanquetas blindadas para que una fiscal ingresara a una zona controlada por mapuches,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,@usuario Bala.,"La palabra ""bala"" no es considerada un regionalismo del español de Argentina. Es una palabra común que se utiliza en diferentes variedades del español para referirse a un proyectil disparado por un arma de fuego. Por lo tanto, la respuesta final es no.",[],['bala'],TRUE,0,,
362162,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó | Por Federico Fahsbender https://t.co/R4JxhmaAJ8,@usuario Una bala era suficiente.,"La expresión ""Una bala era suficiente"" no es un regionalismo del español de Argentina, por lo tanto la respuesta final es no.",[],['bala'],TRUE,0,,
379419,"La historia de una familia de cartoneros en la toma de Guernica: ""Por primera vez sentimos que tenemos un hogar""","La historia de una familia de cartoneros en la toma de Guernica: ""Por primera vez sentimos que tenemos un hogar"" https://t.co/Jt0TMKAXYz",@usuario Bala,"respuesta: La palabra ""Bala"" no es una expresión regional del español de Argentina, por lo tanto la respuesta final es no.",[],['bala'],TRUE,0,,
369457,"Marcelo Tinelli, entre rumores de romance con Laurita Fernández y su reconciliación con Guillermina Valdés","Marcelo Tinelli, entre rumores de romance con Laurita Fernández y su reconciliación con Guillermina Valdés https://t.co/WX23HPycpd",@usuario DONDE YO PONGO EL OJO PONGO LA BALA SORAS 😉NUNCA COMPRE ESE TEATRO FALSO 😏,No hay expresiones regionales en el texto. La respuesta final es no.,[],['bala'],TRUE,0,,
389674,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura https://t.co/GnCtWaTCVn,@usuario Bala a toda la familia Moyano.,"La expresión ""Bala a toda la familia Moyano"" no es un término regional del español de Argentina, sino más bien una amenaza violenta. La respuesta final es no.",[],['bala'],TRUE,0,,
329907,Toma de tierras en Guernica: los ocupantes hicieron un festival en protesta anticipada por el desalojo que ordenó la justicia,Toma de tierras en Guernica: los ocupantes hicieron un festival en protesta anticipada por el desalojo que ordenó la justicia https://t.co/ZpDNtXFIEr,"@usuario Topadoras, ejército y balas.....!!! Urgente!!!","La expresión ""Topadoras, ejército y balas...!!! Urgente!!!"" no contiene expresiones regionales. La respuesta final es no.",[],['bala'],TRUE,0,,
367663,"""No me curen, quiero morir"": Jaz la pequeña de 7 años que sufrió maltrato y abuso sexual en Puebla, está al borde de la muerte","“No me curen, quiero morir”: Jaz, la pequeña de 7 años que sufrió maltrato y abuso sexual, está al borde de la muerte. El caso que conmueve a México https://t.co/VHN1gSrOdd",@usuario Paredón y bala a los pedófilos.,"La expresión ""paredón y bala a los pedófilos"" no es un regionalismo, es más bien una expresión de deseo o una figura retórica. La respuesta final es no.",[],['bala'],TRUE,0,,
407351,El asesinato del ciudadano armenio reavivó la discusión sobre la imputabilidad de menores,El asesinato del ciudadano armenio reavivó la discusión sobre la imputabilidad de menores https://t.co/w4oclSgy00,@usuario Que discusión? Bala,"respuesta: La expresión ""bala"" no es un término regional del español de Argentina. La respuesta final es no.",[],['bala'],TRUE,0,,
390034,Formosa: tres intendentes de origen radical brindaron un fuerte respaldo a Insfrán,Comunicado: los intendentes radicales de Formosa respaldaron a Insfrán https://t.co/C3fGO4hrGk https://t.co/y97D4nZzp4,@usuario Bala para todos,"respuesta: La expresión ""Bala para todos"" no es un término regional del español de Argentina. La respuesta final es no.",[],['bala'],TRUE,0,,
404716,"Usurpación en Cariló. Cumbia y champagne, así festejaban en la casa tomada","Usurpación en Cariló. Cumbia y champagne, así festejaban en la casa tomada https://t.co/XZzkCfERK4 https://t.co/fU6af5ZdKi",@usuario Bala,": La palabra ""bala"" no es un regionalismo del español de Argentina. La respuesta final es no.",[],['bala'],TRUE,0,,
362153,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó | Por Federico Fahsbender https://t.co/R4JxhmaAJ8,"@usuario Bueno, ahora bala","respuesta: La expresión ""bala"" no es un término regional del español de Argentina. La respuesta final es no.",[],['bala'],TRUE,0,,
352212,El Gobierno destinará 75 mil millones de pesos para urbanizar 300 villas en todo el país,"El Gobierno destinará 75 mil millones de pesos para urbanizar 300 villas en todo el país | Por Andrés Klipphan
https://t.co/h8EI0MikZ4",@usuario Otro tren bala,"La expresión ""tren bala"" no es un término regional del español de Argentina, sino que se refiere a un tipo de tren de alta velocidad. La respuesta final es no.",[],['bala'],TRUE,0,,
364841,Tucumán: una madre tuvo que esconder a su hija porque su vecino violador con prisión domiciliaria la acosa constantemente,Una madre tuvo que esconder a su hija porque su vecino violador con prisión domiciliaria la acosa constantemente | Por Miguel Prieto Toledo https://t.co/fpZr071orC,"@usuario Bala, bala y tres veces bala.","respuesta: La expresión ""Bala, bala y tres veces bala"" no es un regionalismo ni una expresión específica del español de Argentina. La respuesta final es no.",[],['bala'],TRUE,0,,
364816,Tucumán: una madre tuvo que esconder a su hija porque su vecino violador con prisión domiciliaria la acosa constantemente,Una madre tuvo que esconder a su hija porque su vecino violador con prisión domiciliaria la acosa constantemente | Por Miguel Prieto Toledo https://t.co/fpZr071orC,@usuario Bala.,"La palabra ""bala"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],['bala'],TRUE,0,,
403670,Villa Mascardi: impresionante operativo con tanquetas blindadas para que una fiscal ingresara a una zona controlada por mapuches,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,@usuario Bala...,"La expresión ""bala"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],['bala'],TRUE,0,,
359745,Mar del Plata: otro jubilado mató de un disparo a un ladrón que había ingresado a robar a su casa,Mar del Plata: otro jubilado mató de un disparo a un ladrón que había ingresado a robar a su casa https://t.co/vMBL4JfWf6,"@usuario Con una bala, el jubilado ya hizo más que @usuario.","La expresión ""Con una bala, el jubilado ya hizo más que ..."" podría interpretarse como una expresión regional en Argentina, refiriéndose a la eficacia o contundencia de la acción del jubilado al dispararle al ladrón que ingresó a robar en su casa. Sin embargo, en este caso, la expresión no es exclusiva de Argentina y se puede utilizar en otros países de habla hispana, por lo tanto la respuesta final es no.",[],['bala'],TRUE,0,,
402582,Keira Knightley no volverá a filmar escenas de sexo dirigidas por hombres,Keira Knightley no volverá a filmar escenas de sexo dirigidas por hombres https://t.co/7Lz9Wbjhds,"@usuario Bueh, tampoco es tan buena actuando la hija no reconocida de Cesar Banana...","respuesta: La expresión ""Bueh"" es de carácter regional en Argentina y se usa como una expresión de sorpresa o incredulidad. La respuesta final es sí.",['bueh'],"['banana', 'bueh']",TRUE,0,,
368944,"Romina Manguel apuntó contra Susana Giménez: ""Mucha gente la quiere y a mí me incomoda""","Romina Manguel apuntó contra Susana Giménez: ""Mucha gente la quiere y a mí me incomoda"" https://t.co/kyczDYLGfZ","@usuario Susana no está haciendo carrera política!’ No quiere ser presidente. No quiere ser ejemplo de nada. Nunca jugó a ser una falsa humilde. Ella es lo q es y se la banca, con sus lujos, etc. Pidió AUTORIZACIÓN LEGAL, no rompió cuarentena si le dieron permiso.",No hay expresiones regionales en el comentario. La respuesta final es no.,[],"['bancar', 'dar']",TRUE,0,,
355177,"Ofelia Fernández apoyó al Gobierno en la polémica por los presos y apuntó a la Justicia que ""odia a las mujeres""","Ofelia Fernández apoyó al Gobierno en la polémica por los presos y apuntó a la Justicia que ""odia a las mujeres"" https://t.co/BD3jgGCOWI","@usuario Se ve que la justicia tiene un odio selectivo hacia las mujeres por que no metieron presa a la jefa de la banda...
Aunque con esa cara que tiene es difícil saber de que genero o raza es","respuesta: La expresión ""jefa de la banda"" no es un término regional de Argentina, por lo que la respuesta final es no.",[],"['banda', 'cara', 'jefa']",TRUE,0,,
361129,Córdoba: rompieron 5 silo bolsas de maíz en un tambo que estaban destinados para alimentar 500 vacas,Córdoba: rompieron 5 silo bolsas de maíz en un tambo que estaban destinados para alimentar 500 vacas https://t.co/YooCa6maEw,"@usuario Bueno,seguramente si no es otra foto vieja,fue una banda de psicóticos macristas neoliberales para culpar a los peronistas...siempre fue así y no va a cambiar...","respuesta: La expresión ""psicóticos macristas neoliberales"" es un término con connotaciones políticas y no necesariamente regional. La respuesta final es no.",[],"['banda', 'macrista', 'peronista', 'viejo']",TRUE,0,,
356353,El principal gremio docente nacional rechazó el regreso a las clases presenciales,El principal gremio docente nacional rechazó el regreso a las clases presenciales https://t.co/9Vrg4d8vW8,@usuario Banda de VAGOS,"La expresión ""banda de vagos"" es coloquial y puede considerarse regional en Argentina, donde se utiliza para referirse a un grupo de personas que son consideradas flojas o perezosas. La respuesta final es sí.",['banda de vagos'],['banda'],TRUE,0,,
405797,Máximo Kirchner sube a los Moyano a la pelea contra Rodríguez Larreta,Máximo Kirchner sube a los Moyano a la pelea contra Rodríguez Larreta https://t.co/T2cI6794vf https://t.co/1bAerBNyuN,@usuario Y después no les gusta que le digan que son una banda .,"La expresión ""una banda"" en este contexto se refiere a un grupo o pandilla, pero en Argentina también se utiliza de manera coloquial para referirse a un grupo de personas que actúan de manera poco ética o ilegal. Por lo tanto, la expresión es regional y la respuesta final es sí.",['una banda'],['banda'],TRUE,0,,
354878,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner","""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner https://t.co/LMnHQGYAkK https://t.co/BPd4d6tMJ9","@usuario La Nación banda de kerneristas inmundos incinerando públicamente a @usuario   
Editor irresponsable. No los leo más.",respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],['banda'],TRUE,0,,
405781,Máximo Kirchner sube a los Moyano a la pelea contra Rodríguez Larreta,Máximo Kirchner sube a los Moyano a la pelea contra Rodríguez Larreta https://t.co/T2cI6794vf https://t.co/1bAerBNyuN,"@usuario BANDA DE DELINCUENTES, TODOS PROCESADOS.","La expresión ""BANDA DE DELINCUENTES, TODOS PROCESADOS"" no es un término regional del español de Argentina. La respuesta final es no.",[],['banda'],TRUE,0,,
401103,"Graciela Camaño: ""Hay una vice con mucho poder, capaz de tener la última palabra y eso complica""","Graciela Camaño: 'Hay una vice con mucho poder, capaz de tener la última palabra y eso complica' https://t.co/wR2ZPz95s9",@usuario Vos le serviste la justicia en bandeja de plata. No nos olvidaremos nunca.,"respuesta: La expresión ""en bandeja de plata"" es una expresión regional en Argentina que significa entregar algo de forma fácil y sin esfuerzo. La respuesta final es sí.",['en bandeja de plata'],"['bandeja', 'plata']",TRUE,0,,
