model,label,metric,score
gpt-3.5,LGBTI,precision,0.5204081632653061
gpt-3.5,LGBTI,precision,0.4803921568627451
gpt-3.5,LGBTI,precision,0.5
gpt-3.5,LGBTI,precision,0.4864864864864865
gpt-3.5,LGBTI,precision,0.4807692307692308
gpt-3.5,LGBTI,precision,0.47
gpt-3.5,LGBTI,precision,0.580952380952381
gpt-3.5,LGBTI,precision,0.44329896907216493
gpt-3.5,LGBTI,precision,0.5
gpt-3.5,LGBTI,precision,0.5625
gpt-3.5,LGBTI,precision,0.4485981308411215
gpt-3.5,LGBTI,precision,0.43137254901960786
gpt-3.5,LGBTI,precision,0.4017857142857143
gpt-3.5,LGBTI,precision,0.5238095238095238
gpt-3.5,LGBTI,precision,0.4634146341463415
gpt-3.5,LGBTI,precision,0.5050505050505051
gpt-3.5,LGBTI,precision,0.5306122448979592
gpt-3.5,LGBTI,precision,0.5294117647058824
gpt-3.5,LGBTI,precision,0.4953271028037383
gpt-3.5,LGBTI,precision,0.37383177570093457
gpt-3.5,LGBTI,precision,0.5145631067961165
gpt-3.5,LGBTI,precision,0.4838709677419355
gpt-3.5,LGBTI,precision,0.47058823529411764
gpt-3.5,LGBTI,precision,0.5578947368421052
gpt-3.5,LGBTI,precision,0.4842105263157895
gpt-3.5,LGBTI,precision,0.46808510638297873
gpt-3.5,LGBTI,precision,0.4024390243902439
gpt-3.5,LGBTI,precision,0.47474747474747475
gpt-3.5,LGBTI,precision,0.45132743362831856
gpt-3.5,LGBTI,precision,0.4479166666666667
gpt-3.5,LGBTI,precision,0.4774774774774775
gpt-3.5,LGBTI,precision,0.5294117647058824
gpt-3.5,LGBTI,precision,0.5283018867924528
gpt-3.5,LGBTI,precision,0.4830508474576271
gpt-3.5,LGBTI,precision,0.4772727272727273
gpt-3.5,LGBTI,precision,0.5764705882352941
gpt-3.5,LGBTI,precision,0.4215686274509804
gpt-3.5,LGBTI,precision,0.46078431372549017
gpt-3.5,LGBTI,precision,0.5
gpt-3.5,LGBTI,precision,0.5471698113207547
gpt-3.5,LGBTI,precision,0.49523809523809526
gpt-3.5,LGBTI,precision,0.49122807017543857
gpt-3.5,LGBTI,precision,0.43859649122807015
gpt-3.5,LGBTI,precision,0.45689655172413796
gpt-3.5,LGBTI,precision,0.5436893203883495
gpt-3.5,LGBTI,precision,0.5847457627118644
gpt-3.5,LGBTI,precision,0.47
gpt-3.5,LGBTI,precision,0.4583333333333333
gpt-3.5,LGBTI,precision,0.49
gpt-3.5,LGBTI,precision,0.49122807017543857
gpt-3.5,LGBTI,precision,0.5258620689655172
gpt-3.5,LGBTI,precision,0.5098039215686274
gpt-3.5,LGBTI,precision,0.4827586206896552
gpt-3.5,LGBTI,precision,0.5254237288135594
gpt-3.5,LGBTI,precision,0.4957983193277311
gpt-3.5,LGBTI,precision,0.5471698113207547
gpt-3.5,LGBTI,recall,0.654320987654321
gpt-3.5,LGBTI,recall,0.5841584158415841
gpt-3.5,LGBTI,recall,0.7032967032967034
gpt-3.5,LGBTI,recall,0.49230769230769234
gpt-3.5,LGBTI,recall,0.6363636363636364
gpt-3.5,LGBTI,recall,0.6511627906976745
gpt-3.5,LGBTI,recall,0.5833333333333334
gpt-3.5,LGBTI,recall,0.6363636363636364
gpt-3.5,LGBTI,recall,0.4375
gpt-3.5,LGBTI,recall,0.6458333333333334
gpt-3.5,LGBTI,recall,0.5555555555555556
gpt-3.5,LGBTI,recall,0.6153846153846154
gpt-3.5,LGBTI,recall,0.6363636363636364
gpt-3.5,LGBTI,recall,0.5568181818181818
gpt-3.5,LGBTI,recall,0.6494845360824743
gpt-3.5,LGBTI,recall,0.625
gpt-3.5,LGBTI,recall,0.46236559139784944
gpt-3.5,LGBTI,recall,0.5421686746987951
gpt-3.5,LGBTI,recall,0.5060240963855421
gpt-3.5,LGBTI,recall,0.5869565217391305
gpt-3.5,LGBTI,recall,0.5714285714285714
gpt-3.5,LGBTI,recall,0.6559139784946236
gpt-3.5,LGBTI,recall,0.49382716049382713
gpt-3.5,LGBTI,recall,0.6477272727272727
gpt-3.5,LGBTI,recall,0.5434782608695652
gpt-3.5,LGBTI,recall,0.6020408163265306
gpt-3.5,LGBTI,recall,0.6190476190476191
gpt-3.5,LGBTI,recall,0.5263157894736842
gpt-3.5,LGBTI,recall,0.5625
gpt-3.5,LGBTI,recall,0.6170212765957447
gpt-3.5,LGBTI,recall,0.6
gpt-3.5,LGBTI,recall,0.5121951219512195
gpt-3.5,LGBTI,recall,0.6666666666666666
gpt-3.5,LGBTI,recall,0.5257731958762887
gpt-3.5,LGBTI,recall,0.6206896551724138
gpt-3.5,LGBTI,recall,0.69
gpt-3.5,LGBTI,recall,0.5113636363636364
gpt-3.5,LGBTI,recall,0.5052631578947369
gpt-3.5,LGBTI,recall,0.5242718446601942
gpt-3.5,LGBTI,recall,0.6333333333333333
gpt-3.5,LGBTI,recall,0.5625
gpt-3.5,LGBTI,recall,0.5263157894736842
gpt-3.5,LGBTI,recall,0.7096774193548387
gpt-3.5,LGBTI,recall,0.5357142857142857
gpt-3.5,LGBTI,recall,0.5978260869565217
gpt-3.5,LGBTI,recall,0.7123287671232876
gpt-3.5,LGBTI,recall,0.6063829787234043
gpt-3.5,LGBTI,recall,0.5638297872340425
gpt-3.5,LGBTI,recall,0.6190476190476191
gpt-3.5,LGBTI,recall,0.581081081081081
gpt-3.5,LGBTI,recall,0.6483516483516484
gpt-3.5,LGBTI,recall,0.6585365853658537
gpt-3.5,LGBTI,recall,0.5487804878048781
gpt-3.5,LGBTI,recall,0.5463917525773195
gpt-3.5,LGBTI,recall,0.5789473684210527
gpt-3.5,LGBTI,recall,0.6631578947368421
gpt-3.5,LGBTI,recall,0.5411764705882353
gpt-3.5,LGBTI,recall,0.47058823529411764
gpt-3.5,LGBTI,recall,0.7125
gpt-3.5,LGBTI,recall,0.6
gpt-3.5,LGBTI,recall,0.5697674418604651
gpt-3.5,LGBTI,recall,0.618421052631579
gpt-3.5,LGBTI,recall,0.6436781609195402
gpt-3.5,LGBTI,recall,0.6888888888888889
gpt-3.5,LGBTI,recall,0.6590909090909091
gpt-3.5,LGBTI,recall,0.5176470588235295
gpt-3.5,LGBTI,recall,0.5416666666666666
gpt-3.5,LGBTI,recall,0.6235294117647059
gpt-3.5,LGBTI,recall,0.5866666666666667
gpt-3.5,LGBTI,recall,0.6043956043956044
gpt-3.5,LGBTI,recall,0.5416666666666666
gpt-3.5,LGBTI,recall,0.6625
gpt-3.5,LGBTI,recall,0.5227272727272727
gpt-3.5,LGBTI,recall,0.6666666666666666
gpt-3.5,LGBTI,recall,0.51
gpt-3.5,LGBTI,recall,0.5802469135802469
gpt-3.5,LGBTI,recall,0.6170212765957447
gpt-3.5,LGBTI,recall,0.5394736842105263
gpt-3.5,LGBTI,recall,0.5287356321839081
gpt-3.5,LGBTI,recall,0.5473684210526316
gpt-3.5,LGBTI,recall,0.6511627906976745
gpt-3.5,LGBTI,recall,0.5470085470085471
gpt-3.5,LGBTI,recall,0.5360824742268041
gpt-3.5,LGBTI,recall,0.6
gpt-3.5,LGBTI,recall,0.675
gpt-3.5,LGBTI,recall,0.5666666666666667
gpt-3.5,LGBTI,recall,0.5697674418604651
gpt-3.5,LGBTI,recall,0.5
gpt-3.5,LGBTI,recall,0.6052631578947368
gpt-3.5,LGBTI,recall,0.5925925925925926
gpt-3.5,LGBTI,recall,0.48936170212765956
gpt-3.5,LGBTI,recall,0.6024096385542169
gpt-3.5,LGBTI,recall,0.6483516483516484
gpt-3.5,LGBTI,recall,0.5783132530120482
gpt-3.5,LGBTI,recall,0.6375
gpt-3.5,LGBTI,recall,0.6282051282051282
gpt-3.5,LGBTI,recall,0.5853658536585366
gpt-3.5,LGBTI,recall,0.5869565217391305
gpt-3.5,LGBTI,recall,0.6329113924050633
gpt-3.5,LGBTI,recall,0.6714285714285714
gpt-3.5,LGBTI,recall,0.6703296703296703
gpt-3.5,LGBTI,recall,0.5058823529411764
gpt-3.5,LGBTI,recall,0.5595238095238095
gpt-3.5,LGBTI,recall,0.6176470588235294
gpt-3.5,LGBTI,recall,0.6
gpt-3.5,LGBTI,recall,0.6111111111111112
gpt-3.5,LGBTI,recall,0.5
gpt-3.5,LGBTI,recall,0.5978260869565217
gpt-3.5,LGBTI,recall,0.6333333333333333
gpt-3.5,LGBTI,recall,0.5681818181818182
gpt-3.5,LGBTI,recall,0.5473684210526316
gpt-3.5,LGBTI,recall,0.5806451612903226
gpt-3.5,LGBTI,recall,0.5955056179775281
gpt-3.5,LGBTI,recall,0.5263157894736842
gpt-3.5,LGBTI,recall,0.6973684210526315
gpt-3.5,LGBTI,recall,0.4945054945054945
gpt-3.5,LGBTI,recall,0.6
gpt-3.5,LGBTI,recall,0.6162790697674418
gpt-3.5,LGBTI,recall,0.5609756097560976
gpt-3.5,LGBTI,recall,0.5569620253164557
gpt-3.5,LGBTI,recall,0.4852941176470588
gpt-3.5,LGBTI,recall,0.5875
gpt-3.5,LGBTI,recall,0.5257731958762887
gpt-3.5,LGBTI,recall,0.4574468085106383
gpt-3.5,LGBTI,recall,0.6091954022988506
gpt-3.5,LGBTI,recall,0.5567010309278351
gpt-3.5,LGBTI,recall,0.5894736842105263
gpt-3.5,LGBTI,recall,0.57
gpt-3.5,LGBTI,recall,0.6363636363636364
gpt-3.5,LGBTI,recall,0.5444444444444444
gpt-3.5,LGBTI,recall,0.5972222222222222
gpt-3.5,LGBTI,recall,0.5465116279069767
gpt-3.5,LGBTI,recall,0.6097560975609756
gpt-3.5,LGBTI,recall,0.651685393258427
gpt-3.5,LGBTI,recall,0.6046511627906976
gpt-3.5,LGBTI,recall,0.5894736842105263
gpt-3.5,LGBTI,recall,0.6410256410256411
gpt-3.5,LGBTI,recall,0.6463414634146342
gpt-3.5,LGBTI,recall,0.5957446808510638
gpt-3.5,LGBTI,recall,0.6509433962264151
gpt-3.5,LGBTI,recall,0.5340909090909091
gpt-3.5,LGBTI,recall,0.5670103092783505
gpt-3.5,LGBTI,recall,0.5764705882352941
gpt-3.5,LGBTI,recall,0.6363636363636364
gpt-3.5,LGBTI,recall,0.6039603960396039
gpt-3.5,LGBTI,recall,0.6190476190476191
gpt-3.5,LGBTI,recall,0.5773195876288659
gpt-3.5,LGBTI,recall,0.6019417475728155
gpt-3.5,LGBTI,recall,0.6704545454545454
gpt-3.5,LGBTI,recall,0.6304347826086957
gpt-3.5,LGBTI,f1,0.5921787709497207
gpt-3.5,LGBTI,f1,0.5130434782608695
gpt-3.5,LGBTI,f1,0.6497461928934011
gpt-3.5,LGBTI,f1,0.42105263157894735
gpt-3.5,LGBTI,f1,0.5701357466063348
gpt-3.5,LGBTI,f1,0.5803108808290156
gpt-3.5,LGBTI,f1,0.49746192893401014
gpt-3.5,LGBTI,f1,0.5975609756097561
gpt-3.5,LGBTI,f1,0.3977272727272727
gpt-3.5,LGBTI,f1,0.6358974358974359
gpt-3.5,LGBTI,f1,0.5
gpt-3.5,LGBTI,f1,0.5685279187817259
gpt-3.5,LGBTI,f1,0.5743589743589743
gpt-3.5,LGBTI,f1,0.5130890052356021
gpt-3.5,LGBTI,f1,0.6116504854368932
gpt-3.5,LGBTI,f1,0.5633802816901409
gpt-3.5,LGBTI,f1,0.4215686274509804
gpt-3.5,LGBTI,f1,0.5084745762711864
gpt-3.5,LGBTI,f1,0.5185185185185185
gpt-3.5,LGBTI,f1,0.5567010309278351
gpt-3.5,LGBTI,f1,0.4974093264248704
gpt-3.5,LGBTI,f1,0.6321243523316062
gpt-3.5,LGBTI,f1,0.4678362573099415
gpt-3.5,LGBTI,f1,0.5352112676056339
gpt-3.5,LGBTI,f1,0.5102040816326531
gpt-3.5,LGBTI,f1,0.5488372093023256
gpt-3.5,LGBTI,f1,0.5531914893617021
gpt-3.5,LGBTI,f1,0.49751243781094523
gpt-3.5,LGBTI,f1,0.5172413793103448
gpt-3.5,LGBTI,f1,0.5979381443298969
gpt-3.5,LGBTI,f1,0.6153846153846154
gpt-3.5,LGBTI,f1,0.48
gpt-3.5,LGBTI,f1,0.6183574879227053
gpt-3.5,LGBTI,f1,0.4880382775119617
gpt-3.5,LGBTI,f1,0.5510204081632654
gpt-3.5,LGBTI,f1,0.6359447004608294
gpt-3.5,LGBTI,f1,0.4864864864864865
gpt-3.5,LGBTI,f1,0.4873096446700508
gpt-3.5,LGBTI,f1,0.5268292682926828
gpt-3.5,LGBTI,f1,0.5906735751295336
gpt-3.5,LGBTI,f1,0.5167464114832535
gpt-3.5,LGBTI,f1,0.5291005291005292
gpt-3.5,LGBTI,f1,0.5398773006134969
gpt-3.5,LGBTI,f1,0.5084745762711865
gpt-3.5,LGBTI,f1,0.5392156862745098
gpt-3.5,LGBTI,f1,0.5502645502645502
gpt-3.5,LGBTI,f1,0.5454545454545454
gpt-3.5,LGBTI,f1,0.5463917525773196
gpt-3.5,LGBTI,f1,0.5652173913043478
gpt-3.5,LGBTI,f1,0.48044692737430167
gpt-3.5,LGBTI,f1,0.61139896373057
gpt-3.5,LGBTI,f1,0.54
gpt-3.5,LGBTI,f1,0.5027932960893854
gpt-3.5,LGBTI,f1,0.507177033492823
gpt-3.5,LGBTI,f1,0.5472636815920399
gpt-3.5,LGBTI,f1,0.5779816513761469
gpt-3.5,LGBTI,f1,0.481675392670157
gpt-3.5,LGBTI,f1,0.45714285714285713
gpt-3.5,LGBTI,f1,0.6263736263736264
gpt-3.5,LGBTI,f1,0.5517241379310344
gpt-3.5,LGBTI,f1,0.5212765957446809
gpt-3.5,LGBTI,f1,0.5280898876404494
gpt-3.5,LGBTI,f1,0.5685279187817259
gpt-3.5,LGBTI,f1,0.6048780487804878
gpt-3.5,LGBTI,f1,0.601036269430052
gpt-3.5,LGBTI,f1,0.4536082474226804
gpt-3.5,LGBTI,f1,0.5024154589371981
gpt-3.5,LGBTI,f1,0.5608465608465608
gpt-3.5,LGBTI,f1,0.5176470588235295
gpt-3.5,LGBTI,f1,0.5729166666666666
gpt-3.5,LGBTI,f1,0.4936708860759493
gpt-3.5,LGBTI,f1,0.5380710659898477
gpt-3.5,LGBTI,f1,0.49729729729729727
gpt-3.5,LGBTI,f1,0.6021505376344086
gpt-3.5,LGBTI,f1,0.4811320754716981
gpt-3.5,LGBTI,f1,0.5595238095238095
gpt-3.5,LGBTI,f1,0.5603864734299516
gpt-3.5,LGBTI,f1,0.4910179640718563
gpt-3.5,LGBTI,f1,0.5082872928176796
gpt-3.5,LGBTI,f1,0.5024154589371982
gpt-3.5,LGBTI,f1,0.5384615384615384
gpt-3.5,LGBTI,f1,0.5311203319502075
gpt-3.5,LGBTI,f1,0.5174129353233832
gpt-3.5,LGBTI,f1,0.5786802030456853
gpt-3.5,LGBTI,f1,0.574468085106383
gpt-3.5,LGBTI,f1,0.5257731958762886
gpt-3.5,LGBTI,f1,0.5444444444444444
gpt-3.5,LGBTI,f1,0.4948453608247423
gpt-3.5,LGBTI,f1,0.5317919075144509
gpt-3.5,LGBTI,f1,0.5680473372781065
gpt-3.5,LGBTI,f1,0.45999999999999996
gpt-3.5,LGBTI,f1,0.584795321637427
gpt-3.5,LGBTI,f1,0.5462962962962963
gpt-3.5,LGBTI,f1,0.49230769230769234
gpt-3.5,LGBTI,f1,0.5730337078651685
gpt-3.5,LGBTI,f1,0.5444444444444444
gpt-3.5,LGBTI,f1,0.5393258426966292
gpt-3.5,LGBTI,f1,0.5320197044334976
gpt-3.5,LGBTI,f1,0.5464480874316939
gpt-3.5,LGBTI,f1,0.552941176470588
gpt-3.5,LGBTI,f1,0.6224489795918368
gpt-3.5,LGBTI,f1,0.4725274725274725
gpt-3.5,LGBTI,f1,0.5280898876404494
gpt-3.5,LGBTI,f1,0.5887850467289719
gpt-3.5,LGBTI,f1,0.5133689839572193
gpt-3.5,LGBTI,f1,0.5057471264367817
gpt-3.5,LGBTI,f1,0.44554455445544555
gpt-3.5,LGBTI,f1,0.5583756345177665
gpt-3.5,LGBTI,f1,0.5352112676056339
gpt-3.5,LGBTI,f1,0.5347593582887701
gpt-3.5,LGBTI,f1,0.538860103626943
gpt-3.5,LGBTI,f1,0.5538461538461539
gpt-3.5,LGBTI,f1,0.5408163265306123
gpt-3.5,LGBTI,f1,0.4371584699453552
gpt-3.5,LGBTI,f1,0.5921787709497206
gpt-3.5,LGBTI,f1,0.4891304347826087
gpt-3.5,LGBTI,f1,0.5274725274725275
gpt-3.5,LGBTI,f1,0.585635359116022
gpt-3.5,LGBTI,f1,0.5197740112994351
gpt-3.5,LGBTI,f1,0.5086705202312138
gpt-3.5,LGBTI,f1,0.44000000000000006
gpt-3.5,LGBTI,f1,0.5251396648044693
gpt-3.5,LGBTI,f1,0.48571428571428577
gpt-3.5,LGBTI,f1,0.45263157894736844
gpt-3.5,LGBTI,f1,0.5353535353535355
gpt-3.5,LGBTI,f1,0.5427135678391959
gpt-3.5,LGBTI,f1,0.5572139303482586
gpt-3.5,LGBTI,f1,0.5229357798165137
gpt-3.5,LGBTI,f1,0.5454545454545454
gpt-3.5,LGBTI,f1,0.5599999999999999
gpt-3.5,LGBTI,f1,0.4942528735632184
gpt-3.5,LGBTI,f1,0.4999999999999999
gpt-3.5,LGBTI,f1,0.5494505494505494
gpt-3.5,LGBTI,f1,0.594871794871795
gpt-3.5,LGBTI,f1,0.5445026178010471
gpt-3.5,LGBTI,f1,0.5358851674641149
gpt-3.5,LGBTI,f1,0.5208333333333334
gpt-3.5,LGBTI,f1,0.5353535353535354
gpt-3.5,LGBTI,f1,0.5685279187817259
gpt-3.5,LGBTI,f1,0.6160714285714286
gpt-3.5,LGBTI,f1,0.5
gpt-3.5,LGBTI,f1,0.5069124423963134
gpt-3.5,LGBTI,f1,0.5297297297297296
gpt-3.5,LGBTI,f1,0.5544554455445544
gpt-3.5,LGBTI,f1,0.5622119815668203
gpt-3.5,LGBTI,f1,0.5591397849462365
gpt-3.5,LGBTI,f1,0.5258215962441314
gpt-3.5,LGBTI,f1,0.5610859728506786
gpt-3.5,LGBTI,f1,0.5700483091787439
gpt-3.5,LGBTI,f1,0.5858585858585859
gpt-3.5,RACISM,precision,0.5217391304347826
gpt-3.5,RACISM,precision,0.5518394648829431
gpt-3.5,RACISM,precision,0.5460750853242321
gpt-3.5,RACISM,precision,0.563573883161512
gpt-3.5,RACISM,precision,0.5148514851485149
gpt-3.5,RACISM,precision,0.5212765957446809
gpt-3.5,RACISM,precision,0.49
gpt-3.5,RACISM,precision,0.5535055350553506
gpt-3.5,RACISM,precision,0.6169491525423729
gpt-3.5,RACISM,precision,0.5297805642633229
gpt-3.5,RACISM,precision,0.6075085324232082
gpt-3.5,RACISM,precision,0.5397350993377483
gpt-3.5,RACISM,precision,0.5551470588235294
gpt-3.5,RACISM,precision,0.5574912891986062
gpt-3.5,RACISM,precision,0.5504885993485342
gpt-3.5,RACISM,precision,0.5697674418604651
gpt-3.5,RACISM,precision,0.5344827586206896
gpt-3.5,RACISM,precision,0.5283018867924528
gpt-3.5,RACISM,precision,0.5629370629370629
gpt-3.5,RACISM,precision,0.5413793103448276
gpt-3.5,RACISM,precision,0.49640287769784175
gpt-3.5,RACISM,precision,0.5186567164179104
gpt-3.5,RACISM,precision,0.5688405797101449
gpt-3.5,RACISM,precision,0.5095541401273885
gpt-3.5,RACISM,precision,0.5347985347985348
gpt-3.5,RACISM,precision,0.523972602739726
gpt-3.5,RACISM,precision,0.556390977443609
gpt-3.5,RACISM,precision,0.5478927203065134
gpt-3.5,RACISM,precision,0.5950704225352113
gpt-3.5,RACISM,precision,0.5985663082437276
gpt-3.5,RACISM,precision,0.5643939393939394
gpt-3.5,RACISM,precision,0.5485074626865671
gpt-3.5,RACISM,precision,0.543859649122807
gpt-3.5,RACISM,precision,0.5708955223880597
gpt-3.5,RACISM,precision,0.5836177474402731
gpt-3.5,RACISM,precision,0.5608974358974359
gpt-3.5,RACISM,precision,0.5311355311355311
gpt-3.5,RACISM,precision,0.5708955223880597
gpt-3.5,RACISM,precision,0.5569620253164557
gpt-3.5,RACISM,precision,0.5407166123778502
gpt-3.5,RACISM,precision,0.5157894736842106
gpt-3.5,RACISM,precision,0.48788927335640137
gpt-3.5,RACISM,precision,0.5506756756756757
gpt-3.5,RACISM,precision,0.5525423728813559
gpt-3.5,RACISM,precision,0.5195729537366548
gpt-3.5,RACISM,precision,0.5730337078651685
gpt-3.5,RACISM,precision,0.5138339920948617
gpt-3.5,RACISM,precision,0.5187713310580204
gpt-3.5,RACISM,precision,0.5140845070422535
gpt-3.5,RACISM,precision,0.5397923875432526
gpt-3.5,RACISM,precision,0.5306122448979592
gpt-3.5,RACISM,precision,0.5501730103806228
gpt-3.5,RACISM,precision,0.5751633986928104
gpt-3.5,RACISM,precision,0.5698529411764706
gpt-3.5,RACISM,precision,0.506896551724138
gpt-3.5,RACISM,precision,0.5699300699300699
gpt-3.5,RACISM,precision,0.5583941605839416
gpt-3.5,RACISM,precision,0.5581395348837209
gpt-3.5,RACISM,precision,0.5591397849462365
gpt-3.5,RACISM,precision,0.5321428571428571
gpt-3.5,RACISM,precision,0.5274725274725275
gpt-3.5,RACISM,precision,0.5724381625441696
gpt-3.5,RACISM,precision,0.5687732342007435
gpt-3.5,RACISM,precision,0.5480427046263345
gpt-3.5,RACISM,precision,0.5505226480836237
gpt-3.5,RACISM,precision,0.5337837837837838
gpt-3.5,RACISM,precision,0.5363321799307958
gpt-3.5,RACISM,precision,0.6077170418006431
gpt-3.5,RACISM,precision,0.5629139072847682
gpt-3.5,RACISM,precision,0.5418060200668896
gpt-3.5,RACISM,precision,0.5441696113074205
gpt-3.5,RACISM,precision,0.5101351351351351
gpt-3.5,RACISM,precision,0.5967213114754099
gpt-3.5,RACISM,precision,0.5824915824915825
gpt-3.5,RACISM,precision,0.5659722222222222
gpt-3.5,RACISM,precision,0.5493421052631579
gpt-3.5,RACISM,precision,0.5802919708029197
gpt-3.5,RACISM,precision,0.632258064516129
gpt-3.5,RACISM,precision,0.5461254612546126
gpt-3.5,RACISM,precision,0.5311355311355311
gpt-3.5,RACISM,precision,0.5878594249201278
gpt-3.5,RACISM,precision,0.5314465408805031
gpt-3.5,RACISM,precision,0.5070422535211268
gpt-3.5,RACISM,precision,0.5620689655172414
gpt-3.5,RACISM,precision,0.5606557377049181
gpt-3.5,RACISM,precision,0.5501730103806228
gpt-3.5,RACISM,precision,0.5622775800711743
gpt-3.5,RACISM,precision,0.5361842105263158
gpt-3.5,RACISM,precision,0.5486111111111112
gpt-3.5,RACISM,precision,0.5376712328767124
gpt-3.5,RACISM,precision,0.5451127819548872
gpt-3.5,RACISM,precision,0.5842696629213483
gpt-3.5,RACISM,precision,0.49
gpt-3.5,RACISM,precision,0.4978723404255319
gpt-3.5,RACISM,precision,0.5054945054945055
gpt-3.5,RACISM,precision,0.5728813559322034
gpt-3.5,RACISM,precision,0.5644599303135889
gpt-3.5,RACISM,precision,0.5633802816901409
gpt-3.5,RACISM,precision,0.545774647887324
gpt-3.5,RACISM,precision,0.559322033898305
gpt-3.5,RACISM,precision,0.5580524344569289
gpt-3.5,RACISM,precision,0.5682539682539682
gpt-3.5,RACISM,precision,0.5298013245033113
gpt-3.5,RACISM,precision,0.583916083916084
gpt-3.5,RACISM,precision,0.5569620253164557
gpt-3.5,RACISM,precision,0.5806451612903226
gpt-3.5,RACISM,precision,0.5436241610738255
gpt-3.5,RACISM,precision,0.5830258302583026
gpt-3.5,RACISM,precision,0.5173611111111112
gpt-3.5,RACISM,precision,0.5168539325842697
gpt-3.5,RACISM,precision,0.49019607843137253
gpt-3.5,RACISM,precision,0.5323741007194245
gpt-3.5,RACISM,precision,0.5607843137254902
gpt-3.5,RACISM,precision,0.5434083601286174
gpt-3.5,RACISM,precision,0.5221518987341772
gpt-3.5,RACISM,precision,0.5591054313099042
gpt-3.5,RACISM,precision,0.5112781954887218
gpt-3.5,RACISM,precision,0.5
gpt-3.5,RACISM,precision,0.5532646048109966
gpt-3.5,RACISM,precision,0.5784313725490197
gpt-3.5,RACISM,precision,0.5733788395904437
gpt-3.5,RACISM,precision,0.5688405797101449
gpt-3.5,RACISM,precision,0.5639344262295082
gpt-3.5,RACISM,precision,0.49310344827586206
gpt-3.5,RACISM,precision,0.5087719298245614
gpt-3.5,RACISM,precision,0.5857142857142857
gpt-3.5,RACISM,precision,0.5595667870036101
gpt-3.5,RACISM,precision,0.5548172757475083
gpt-3.5,RACISM,precision,0.5563139931740614
gpt-3.5,RACISM,precision,0.5275862068965518
gpt-3.5,RACISM,precision,0.5463258785942492
gpt-3.5,RACISM,precision,0.5053003533568905
gpt-3.5,RACISM,precision,0.5963636363636363
gpt-3.5,RACISM,precision,0.5523809523809524
gpt-3.5,RACISM,precision,0.5335689045936396
gpt-3.5,RACISM,precision,0.5340136054421769
gpt-3.5,RACISM,precision,0.5906040268456376
gpt-3.5,RACISM,precision,0.5416666666666666
gpt-3.5,RACISM,precision,0.5813953488372093
gpt-3.5,RACISM,precision,0.5345454545454545
gpt-3.5,RACISM,precision,0.5127388535031847
gpt-3.5,RACISM,precision,0.594059405940594
gpt-3.5,RACISM,precision,0.5093632958801498
gpt-3.5,RACISM,precision,0.4943820224719101
gpt-3.5,RACISM,precision,0.5
gpt-3.5,RACISM,precision,0.5526315789473685
gpt-3.5,RACISM,precision,0.5335365853658537
gpt-3.5,RACISM,precision,0.5318471337579618
gpt-3.5,RACISM,precision,0.5682539682539682
gpt-3.5,RACISM,precision,0.5677655677655677
gpt-3.5,RACISM,recall,0.6990291262135923
gpt-3.5,RACISM,recall,0.7142857142857143
gpt-3.5,RACISM,recall,0.6722689075630253
gpt-3.5,RACISM,recall,0.7192982456140351
gpt-3.5,RACISM,recall,0.6582278481012658
gpt-3.5,RACISM,recall,0.7135922330097088
gpt-3.5,RACISM,recall,0.6504424778761062
gpt-3.5,RACISM,recall,0.6756756756756757
gpt-3.5,RACISM,recall,0.7489711934156379
gpt-3.5,RACISM,recall,0.7130801687763713
gpt-3.5,RACISM,recall,0.714859437751004
gpt-3.5,RACISM,recall,0.7149122807017544
gpt-3.5,RACISM,recall,0.6711111111111111
gpt-3.5,RACISM,recall,0.6926406926406926
gpt-3.5,RACISM,recall,0.6842105263157895
gpt-3.5,RACISM,recall,0.665158371040724
gpt-3.5,RACISM,recall,0.6919642857142857
gpt-3.5,RACISM,recall,0.6965174129353234
gpt-3.5,RACISM,recall,0.6598360655737705
gpt-3.5,RACISM,recall,0.6916299559471366
gpt-3.5,RACISM,recall,0.7150259067357513
gpt-3.5,RACISM,recall,0.6465116279069767
gpt-3.5,RACISM,recall,0.6541666666666667
gpt-3.5,RACISM,recall,0.6504065040650406
gpt-3.5,RACISM,recall,0.6606334841628959
gpt-3.5,RACISM,recall,0.6710526315789473
gpt-3.5,RACISM,recall,0.7551020408163265
gpt-3.5,RACISM,recall,0.6085106382978723
gpt-3.5,RACISM,recall,0.6814516129032258
gpt-3.5,RACISM,recall,0.7422222222222222
gpt-3.5,RACISM,recall,0.6866359447004609
gpt-3.5,RACISM,recall,0.6869158878504673
gpt-3.5,RACISM,recall,0.6828193832599119
gpt-3.5,RACISM,recall,0.6296296296296297
gpt-3.5,RACISM,recall,0.7668161434977578
gpt-3.5,RACISM,recall,0.7172131147540983
gpt-3.5,RACISM,recall,0.6712962962962963
gpt-3.5,RACISM,recall,0.7116279069767442
gpt-3.5,RACISM,recall,0.7586206896551724
gpt-3.5,RACISM,recall,0.7155172413793104
gpt-3.5,RACISM,recall,0.6933962264150944
gpt-3.5,RACISM,recall,0.6650943396226415
gpt-3.5,RACISM,recall,0.659919028340081
gpt-3.5,RACISM,recall,0.7342342342342343
gpt-3.5,RACISM,recall,0.6790697674418604
gpt-3.5,RACISM,recall,0.6455696202531646
gpt-3.5,RACISM,recall,0.6310679611650486
